Age,Income,Transaction_Amount,Gender_Male
-0.016870517172286697,-0.5666634566568738,-0.06874393201444452,1
-0.016870517172286697,-0.003348354661357957,-0.07157037803482283,1
0.69798190538224,-0.17797031481567016,-0.07396776692360696,0
-1.6508189115826335,2.1164965804059848,-0.07288499038175114,1
-1.7529406862332801,-1.8323527882868638,-0.07261558247585076,1
-1.5486971369319869,-1.0421225531771245,-0.07155812874036659,1
0.9022254546835334,1.5388155169111677,-0.07113129947911,1
-1.6508189115826335,1.9036372252962923,-0.07150872126191367,1
0.9022254546835334,-0.08226997534909719,-0.06888916630231011,1
1.3617734406114435,-1.232236967824197,-0.07309803529912381,0
-0.9359664890281068,2.1447866547586782,-0.07149284898854381,0
0.39161658143030004,1.6370516941142272,-0.06842457175778113,0
-0.11899229182293337,0.7099914750853765,12.809881109028892,0
1.3107125532861201,-0.8001970378315031,-0.06776105024892233,0
-1.1402100383294,-0.027180870838922462,-0.0674834453065592,1
-0.016870517172286697,-0.13991797465318093,-0.07315095880363809,0
-0.016870517172286697,0.357498541908914,-0.07187128034682148,0
1.8213214265393536,1.491798750954095,-0.07135911601171936,0
1.3107125532861201,0.9129939268523077,-0.06880871093705711,1
0.18737303212900666,-0.003348354661357957,-0.0699479889397541,0
-0.016870517172286697,1.4163525932815766,-0.06964219282631795,1
-0.6296011650761667,0.33955554345606365,-0.06892791068596488,1
-0.5274793904255201,0.718212842423308,12.809881109028892,1
1.2085907786354735,1.5075344707727074,-0.06845001669066533,0
0.23843391945432998,-1.103154244201759,-0.06925549388528653,1
-0.3742967284495501,-0.013810314787637753,-0.07006531713490226,0
-0.016870517172286697,-0.515700222638062,-0.06809316717694507,0
0.44267746875562336,-1.5651972767078988,-0.06928903785179849,0
1.46389521526209,0.3735575464555014,-0.07243675452515602,1
1.77026053921403,2.5657511176051737,-0.07099709715510624,1
-1.3955144749560169,-1.8408543400495982,-0.07059118525376021,1
-1.8040015735586035,-0.010220566026224114,-0.07336150177888713,0
-1.4465753622813402,0.6711022907803745,-0.06768343783286117,1
-0.016870517172286697,0.14710078622494926,-0.07289838027204222,0
-1.2933927003053702,-0.09208929684369714,-0.06930699896674758,0
-1.4465753622813402,-1.2931606343182214,-0.07051424098681858,1
-0.06793140449761004,0.25819519900860183,-0.07354827512492193,1
-0.06793140449761004,-0.7438558251554829,-0.0678721345103267,1
-0.1700531791482567,-2.1951176353205524,-0.06833242167541471,1
-1.5997580242573102,1.2321504944905606,-0.0704004366936448,0
0.23843391945432998,0.9929602630715186,-0.07226477262757378,0
-0.4253576157748734,0.07478139741981119,-0.07294228341318387,1
-1.4976362496066635,0.25443625247518403,-0.07141598495617163,1
1.8213214265393536,1.1103569464953384,-0.07209756608579079,0
-1.242331812980047,0.24964140669738868,-0.07051133595230204,1
-0.11899229182293337,0.9379052016103073,-0.06760912222534093,0
-0.1700531791482567,-0.003348354661357957,-0.07008039411288208,0
0.5958601307315934,1.3510249377385395,-0.06809193158389458,1
-0.6806620524014901,0.34730581178948616,-0.06960107520267629,1
1.3107125532861201,0.21897108996501702,-0.07070984709795462,0
0.034190370153036644,-1.2636370613293826,-0.06831492982523539,1
-0.016870517172286697,0.31304859098056953,-0.07073433165376333,1
-0.06793140449761004,-0.8199966003526448,-0.06822641731989154,1
1.46389521526209,-0.6238778836504317,-0.07186935962462683,1
0.5447992434062701,-0.8032078765752568,-0.07289689157791747,0
-1.7018797989079568,-1.0572361108103778,-0.06831046713465451,0
-1.8040015735586035,2.1740799819703263,-0.07000172322358487,1
-1.5997580242573102,1.3706247634567637,-0.06809722605401482,1
-1.1402100383294,1.967093989153595,-0.06778956178667736,1
-0.47641850310019673,-1.2158751761112807,-0.07337153467444504,1
-1.3955144749560169,0.09462167231918278,-0.07054745846830987,0
-1.0891491510040767,-1.2873797815671242,-0.07134293014340214,1
0.28949480677965334,-0.6820152819835417,-0.0697590299719778,1
0.7490427927075634,-0.9072572178937351,-0.06870012791835889,0
1.3617734406114435,1.2777106302761772,-0.07193871805757222,1
-0.016870517172286697,-0.3787671478522602,-0.07019500784398679,1
-1.6508189115826335,1.1043432482828957,-0.06923586809357143,0
-0.6806620524014901,0.6342201509914482,-0.07286142492297765,0
-1.0891491510040767,2.355206837550731,-0.06857086417252939,0
0.34055569410497666,-1.4756651868864687,-0.0698837047041307,1
-0.3742967284495501,1.2976080786843878,-0.0677156347627799,1
-0.016870517172286697,1.18339088194866,-0.07156663630754673,1
-0.016870517172286697,-0.9632070306550592,-0.07302736378068242,1
-0.22111406647358006,1.0423235730874356,-0.07051253542764377,0
1.77026053921403,0.3628590714148731,-0.07316836636352264,0
1.1575298913101502,-0.2078819854482049,-0.06758944307921279,0
-0.4253576157748734,-0.811875865956543,-0.07346587299671373,0
1.5149561025874134,-0.7057256362246526,-0.06895320018642802,0
-0.016870517172286697,2.098173766081946,-0.07039510552842866,0
0.44267746875562336,0.0231592680058243,-0.07138297934729804,0
1.3107125532861201,0.814477927915584,-0.07329442876250575,1
1.0554081166595035,-0.7784224385706454,-0.0697823343479133,1
-1.5486971369319869,-0.7672364612086846,-0.0700155792771027,1
-0.4253576157748734,1.1181205923240984,-0.07193686797960533,0
-0.4253576157748734,-1.3441566432679313,-0.0679638361476193,1
0.39161658143030004,-0.39799105042420274,-0.07179023692948559,0
-0.3232358411242267,0.05692507910078363,-0.07087096264671165,1
1.3107125532861201,0.1352473177289363,-0.07027730404008221,0
1.3107125532861201,-0.15888782212716812,-0.07307732549828243,0
-1.8040015735586035,0.4232877198485746,-0.06782532817607134,1
-0.016870517172286697,0.7240759429088868,-0.07134563462376624,0
1.3107125532861201,0.7663855327635131,-0.07320013073471472,1
-1.7018797989079568,-0.9757889572857289,-0.07126511180319861,0
1.7191996518887067,-0.26527680766023776,-0.06992099610029105,0
1.8213214265393536,1.232323291447117,-0.0704673879842455,1
-0.47641850310019673,0.9284164651083658,-0.06932542854969731,0
-1.3955144749560169,-1.367734004131537,-0.07335982052252943,0
1.3107125532861201,0.37838772431066947,-0.07191377910328822,1
0.034190370153036644,-1.9807469660141312,-0.06853826576778034,1
0.7490427927075634,0.06999562142187418,-0.0732057210866737,0
0.39161658143030004,1.9442080075831287,-0.06830938451118632,1
-0.6296011650761667,-0.9373989615055514,-0.07396776692360696,1
1.1575298913101502,-0.8223946432594115,-0.0684421584972663,0
-0.22111406647358006,0.7961490604999606,-0.07143242457867853,0
-0.016870517172286697,-1.5398228274465662,-0.06984519861397043,1
1.3107125532861201,-0.6182803594698741,-0.07274491145017352,1
1.1064690039848268,0.6264433860328547,-0.07329236719728457,0
0.8001036800328867,-0.6198305150280844,-0.07234686809247878,0
-1.242331812980047,-0.21648300803933557,-0.07290294738807063,0
0.1363121448036833,0.776054312927678,-0.07173786473211391,0
-0.016870517172286697,0.44933900472838384,-0.07046277584494641,0
-1.7018797989079568,0.2926567505095968,-0.06999323661996,1
1.00434722933418,-0.320938351073443,-0.06872363189286972,0
1.1575298913101502,0.3972036627583441,-0.06956723070153221,1
-1.7529406862332801,-0.10282788529312395,-0.06986698322429712,1
-1.7529406862332801,0.48605657242985395,-0.07111050032962683,1
0.9022254546835334,-0.48074159739619676,-0.0707189258122907,1
-1.8040015735586035,-0.003348354661357957,-0.07109321019341766,1
-0.8849056017027834,-0.9799954155516537,-0.06839347358343982,1
-1.7529406862332801,-0.012982013259209663,-0.07225809270785906,0
0.85116456735821,-0.7987778485363134,-0.07367397585767349,1
0.39161658143030004,-1.1056515986432527,-0.06959829077974895,1
-0.22111406647358006,0.2843964572382833,-0.07243194260172876,0
-0.016870517172286697,0.23789499257017102,-0.06809076947884232,1
-0.22111406647358006,0.8152310563983332,-0.0682869077600231,0
1.61707787723806,-0.41410385478884776,-0.07322571013095876,1
0.9532863420088568,0.4356753173785039,-0.07303845916247857,0
1.00434722933418,-0.003348354661357957,-0.07058405957799031,1
-0.9870273763534301,0.4728601486671927,-0.06986405184724997,0
-0.016870517172286697,-0.8136157665564684,-0.07197458792201726,0
-0.6296011650761667,0.17371811046061583,-0.0691849273979182,1
1.6681387645633834,0.39120804996364383,-0.06995437009403252,0
1.7191996518887067,0.02973697094727221,-0.07165946819755602,0
-1.2933927003053702,-2.090366852206281,-0.07354992132202766,1
-1.0380882636787534,0.18498480095251021,-0.0689743716859784,1
1.1575298913101502,-0.003348354661357957,-0.07235434611661205,1
1.7191996518887067,-0.3421195703026621,-0.0684420352128291,1
-1.7018797989079568,-0.7148065646544834,-0.07105678760956056,0
-0.016870517172286697,0.4005326351940151,-0.07006698555843167,0
1.1575298913101502,0.33879209004325106,-0.06819914149938508,1
-0.016870517172286697,1.2302699805111688,-0.06825801510132616,0
-0.8849056017027834,-1.2512901037085578,-0.07136467836355577,0
1.5660169899127367,0.7630870927695554,-0.0723913706001093,1
-0.8849056017027834,0.6203482749085295,-0.06881657249493892,0
-0.8338447143774601,-0.12147435154696357,-0.07097604432334677,1
1.77026053921403,0.3654335421068842,-0.07249772556526321,1
0.8001036800328867,1.0649297235708437,-0.0680004287314337,1
-0.1700531791482567,0.9058025554107225,-0.07245945471575346,1
-0.016870517172286697,-1.134990454516055,-0.07354717086055534,1
0.1363121448036833,0.8529864966855885,-0.07358206419997083,1
-1.8040015735586035,-0.003348354661357957,-0.06978139729060139,1
-1.2933927003053702,0.09626248915150434,-0.06953291833096227,0
1.0554081166595035,0.09658946101961663,-0.07174647691988228,0
0.69798190538224,-0.12967308023514765,-0.07168985356749753,1
-0.6806620524014901,1.2292293303846848,-0.07156685728926512,1
-0.2721749537989034,-0.0623076869848684,-0.06941623154512318,1
0.28949480677965334,-1.1112207504643403,-0.0733430919488565,0
-0.016870517172286697,-0.37603322074988493,-0.06784455366364416,0
-1.0380882636787534,0.20341986603247153,-0.07230531043079468,1
1.2085907786354735,1.2672104209790194,-0.06739912619803214,1
-1.7529406862332801,0.633180983024147,-0.07262726450249,1
-1.8040015735586035,-0.8388116743524147,-0.06883929700349047,1
0.5958601307315934,2.5390514113869616,-0.072299682360575,1
-1.242331812980047,0.29058785632005135,-0.07319970405116062,0
1.6681387645633834,1.3139696833045125,-0.06818661270001636,0
0.034190370153036644,-0.13116311274993595,-0.06828877054878509,0
-0.22111406647358006,0.5625646235923467,-0.07116234062083117,1
-1.3955144749560169,0.8725407482272647,-0.06927584495512962,0
-0.8849056017027834,1.2560511395443499,-0.07019331880370684,1
0.5958601307315934,1.0931931253246423,-0.06832535547125873,0
-1.7018797989079568,0.9056826800438217,-0.07172113475265499,0
-0.8338447143774601,-0.2965991786792278,-0.07040413314836569,1
-0.6296011650761667,-0.5565006875394052,-0.07064592234589966,1
0.9022254546835334,0.3592769325396069,-0.07147587447403184,1
-0.1700531791482567,0.9673834520591924,-0.06808231047278704,1
-0.016870517172286697,-0.2030663526084879,-0.07266290009441709,0
1.8213214265393536,1.1010953638601535,-0.07276623986838679,1
-0.016870517172286697,1.4934344633603593,-0.07006804556216495,0
0.08525125747835997,-0.905428338799144,-0.06955931203717287,0
-0.5785402777508434,-0.8250251159700638,-0.07248145524296959,1
-0.9359664890281068,-0.11968049566502867,-0.07124348166984362,0
1.5149561025874134,0.3339663479934112,-0.06773440714918018,0
0.9022254546835334,-0.5087256795863399,-0.07215318929126606,0
-0.06793140449761004,1.3917519358588386,-0.06949071168203913,1
1.2596516659607968,0.4518916259407206,-0.06903750758074846,1
0.23843391945432998,0.062413178766399034,-0.07088104273057137,0
-0.1700531791482567,-1.4315805441171587,-0.06779146339878216,0
1.61707787723806,-1.3099697766142293,-0.06905955683547309,1
-0.1700531791482567,0.30702686765879217,-0.07081920105225994,1
-1.1402100383294,-0.003348354661357957,-0.07011586255050013,0
-0.7827838270521368,1.0478971753765953,-0.06933760341963383,1
0.5958601307315934,-0.13768386813124725,-0.06997157840445276,1
-0.8338447143774601,3.3065285250664957,-0.08028079605556149,0
-1.4465753622813402,2.3595383707179454,-0.07145704374331938,1
-1.4976362496066635,-0.16127336533797892,-0.07181690485192978,1
1.5660169899127367,-0.0852124602603789,-0.07236012112623141,0
-0.9870273763534301,1.0306258244983881,-0.07347156728707634,0
-0.1700531791482567,1.7471554253090325,-0.07343854385494768,1
0.5958601307315934,-1.6362533128094567,-0.0682174084846526,0
1.1575298913101502,-1.786473677453891,-0.06942737656898104,0
-0.016870517172286697,-0.6074247140207142,-0.06954013188390899,1
-0.3232358411242267,0.6125667241779452,-0.06982983424347723,1
-0.016870517172286697,0.5256180715673257,-0.06834894706529243,1
0.7490427927075634,1.1057529552702252,-0.07067815317231847,0
0.9022254546835334,-1.19238464719098,-0.08028079605556149,1
-1.4465753622813402,-2.3229342698150597,-0.0714409053435352,0
-0.47641850310019673,0.8913207137903255,-0.06785976079346627,0
-0.47641850310019673,-0.8161904754880825,-0.06929945039666359,0
-0.7827838270521368,-2.0215181905673516,-0.07208652551336499,0
-0.3232358411242267,0.16936405857828982,-0.07014900772164324,0
-0.4253576157748734,0.8256631470603027,-0.0703450548022624,1
1.4128343279367668,-0.10113117128543181,-0.07283953298631403,1
1.6681387645633834,-0.44116424210398547,-0.06997755857709476,1
1.2596516659607968,-0.13890752062494033,-0.0717228414523142,1
0.5958601307315934,-0.3527962525494356,-0.07337961297526892,1
-0.8849056017027834,-1.3426082276074534,-0.06772119830535023,1
-1.6508189115826335,-0.7012409161464502,-0.06966034487738872,0
-0.06793140449761004,0.5503326940255979,-0.06817407750189672,0
1.4128343279367668,0.3482099055482227,-0.06944213101067837,0
0.6469210180569167,0.19265061177610374,-0.07396776692360696,0
-0.9870273763534301,-0.9852516752113726,-0.07047347752894242,1
0.39161658143030004,-0.16132814154386454,-0.0694440832812642,1
-0.016870517172286697,-2.182098567582825,-0.06764799136213606,0
0.4937383560809467,0.20319905859683637,-0.07210866957983741,1
-0.016870517172286697,1.4693752943325704,-0.06818633660427388,1
0.034190370153036644,-1.4702859918462616,-0.06787636216014449,0
-0.6296011650761667,-0.5708614655609033,-0.06947773959060353,1
0.4937383560809467,0.355731978624202,-0.06783097891675814,1
0.85116456735821,1.2911367452638896,-0.07119827315143429,0
1.2085907786354735,-0.4314189018476048,-0.0676936733825926,1
1.3617734406114435,-0.6785272214803243,-0.06927340348817221,0
-0.22111406647358006,-1.9713273520247745,-0.07344490863173476,0
-0.1700531791482567,0.12721261453838972,15.386640577233054,0
1.5660169899127367,-0.003348354661357957,-0.07065160130809345,1
-0.016870517172286697,0.3033299614786329,-0.07080403460003258,1
-0.5785402777508434,-9.259051948223217e-05,-0.07013397207933099,1
0.9022254546835334,0.34861877547586,-0.07276702326952925,0
1.1064690039848268,-0.003348354661357957,-0.07074823333282985,1
-0.016870517172286697,-0.8008167924180701,-0.06846316193366041,0
0.4937383560809467,0.8561476602324277,-0.0736123510495904,0
-0.6296011650761667,0.2510812344769532,-0.07198715828142177,1
-0.22111406647358006,0.04030357133579397,-0.07369459638943295,0
0.5447992434062701,-0.9652193226823705,-0.07108569466001388,1
-0.6806620524014901,1.3424420621444595,-0.06911221523015854,0
1.5149561025874134,0.6955672950744953,-0.06866742243817457,1
-0.47641850310019673,-0.537437677268338,-0.06774308176793989,1
-1.7529406862332801,1.0369480319348428,-0.06986858491654653,1
-0.9870273763534301,-0.4813884803459711,-0.0721026254382018,0
-0.1700531791482567,-0.7694141738497299,-0.06787591934002382,0
-1.3955144749560169,-0.7468320937317974,-0.06881550132444972,1
0.34055569410497666,-1.7709734036385048,-0.07008370851773653,1
0.5958601307315934,0.49996686996492906,-0.06931849531796705,0
0.1363121448036833,-0.003348354661357957,-0.0678748561888559,0
0.28949480677965334,-1.2214940820904963,-0.06921272800997984,1
-0.5274793904255201,-2.0793396415678274,-0.071384533267308,1
0.69798190538224,-0.06468912772888245,-0.0692087244522036,1
-0.5785402777508434,-0.12975153035186332,-0.07345581505042972,0
-0.6296011650761667,-0.3083553151619238,-0.0712706395662828,0
-0.016870517172286697,-0.003348354661357957,-0.07114496312813459,1
1.2085907786354735,-1.1645739415447802,-0.07265683763093723,1
-1.4976362496066635,0.49270374768922476,-0.07356435295391134,1
1.0554081166595035,-0.53503884687623,-0.07286805263260963,0
-0.016870517172286697,0.34282247908053975,-0.06957744769178938,0
0.44267746875562336,-0.8739635919985063,-0.06864521959521455,1
-0.8338447143774601,0.2058178056137575,-0.06747153482727522,1
1.46389521526209,1.3422092634273577,-0.07152348937979008,1
-1.4465753622813402,0.6160382476744137,-0.06992619377393725,0
-1.0380882636787534,-0.3951557309234648,-0.0677938687887914,1
-1.1402100383294,0.2829158090700829,-0.0726555526333185,0
-1.0891491510040767,-0.22123750638591577,-0.0691795747721595,1
1.5149561025874134,0.03044755304553453,-0.06894388952878304,1
-0.22111406647358006,-0.30725644604138064,-0.07314838711518543,0
1.3617734406114435,-0.1439433144739029,-0.06827299980662122,1
0.7490427927075634,0.23724040397842847,-0.06857693641540981,1
-0.5785402777508434,-0.9834392838685663,-0.07349921811154161,0
-0.016870517172286697,-1.0062438923423205,-0.07313507370055504,1
-0.016870517172286697,-1.3836152201774736,-0.07339995275285813,1
-0.016870517172286697,-1.598018389987273,-0.0715968465971771,0
-0.7317229397268135,-1.2101919521585813,-0.07049493603041374,1
1.1064690039848268,0.18394470892819142,-0.07034936555025245,0
1.1064690039848268,-0.8815976541405645,-0.07202030421307946,0
0.6469210180569167,0.5425704210747653,-0.06795515456370577,0
0.8001036800328867,0.057620086806429514,-0.07138523854448359,0
0.28949480677965334,-1.9709031310090948,-0.07342253280358549,0
1.7191996518887067,0.6857172575197344,-0.0718147497637965,0
-1.0891491510040767,0.8435087229649217,-0.07035718300838302,0
0.9022254546835334,-0.983949625489405,-0.07113297600686073,1
1.2085907786354735,0.44796735311944275,-0.0719813164645184,1
-1.4465753622813402,-0.003348354661357957,-0.07288104476369475,1
0.85116456735821,0.12137200198252225,-0.06853868291218936,0
1.2085907786354735,-1.258004110092669,-0.0674213983319719,0
-1.5997580242573102,-1.7932896925011472,-0.0716296831760171,1
1.61707787723806,-0.3651852287492366,-0.07130090749590602,1
-1.5486971369319869,-0.10282410430139682,-0.06980840336723314,0
0.5447992434062701,-0.38023548039994787,-0.06917455030554998,0
0.9532863420088568,-1.1765197671393681,-0.07123519839135817,0
0.18737303212900666,-0.38248288465133184,-0.0679972458620881,1
-0.016870517172286697,0.29516438887705954,-0.07017477076714691,0
-1.0380882636787534,-0.022992308994502244,-0.07086676659206595,0
-1.1912709256547234,0.20727426232906923,-0.0696276283356201,1
-0.3232358411242267,-0.6561124750217345,-0.0676950138141244,1
-0.8849056017027834,1.2089872335386462,-0.06869406048361429,1
-0.9870273763534301,-1.1685632906692875,-0.07345748820643089,0
1.3617734406114435,0.5161871298050418,-0.07161221011782126,1
-0.8849056017027834,1.2192889224492025,-0.0707395299611764,1
1.1064690039848268,0.5094508928085588,-0.07172453366929213,0
0.9532863420088568,-0.18261475092779056,-0.06928978779580497,1
1.3107125532861201,-0.5125028313868015,-0.06849383105124204,1
-0.6806620524014901,1.071643647326003,-0.06909308937374316,1
-1.3955144749560169,-1.4184825517457067,-0.0674644024042006,0
-1.242331812980047,-0.9599113401977428,-0.07198949102416545,1
-1.8040015735586035,-0.3801120120441122,-0.06818625809291647,0
1.1064690039848268,1.2757559978578952,-0.06887038104669667,1
-1.8040015735586035,0.4070327992386092,-0.07142364721772015,0
-0.11899229182293337,-0.9578065820636168,-0.08028079605556149,0
0.5958601307315934,-0.2917597827695029,-0.0730530577203554,0
-1.8040015735586035,-0.5996156365209515,-0.0687270069963168,1
-1.0380882636787534,-0.6962874381471077,-0.07034947366319654,1
1.2596516659607968,1.0137230112196947,-0.07186485588986229,0
1.4128343279367668,-1.3666035801938423,-0.06957015105492176,1
1.3617734406114435,1.6515712859163774,-0.06965952652163114,1
1.6681387645633834,0.8611599617890958,-0.07238759963838788,0
-0.7317229397268135,1.1271095888772902,-0.07351819249991856,1
1.5660169899127367,-0.44631968058936305,-0.07097262024177607,1
-0.5274793904255201,-0.12936699215341488,-0.07011474724299462,0
-1.0380882636787534,-0.003348354661357957,-0.06817605760558113,1
0.7490427927075634,-0.5088222779231274,-0.06785023259346708,0
1.0554081166595035,0.5223586685687788,-0.07037172951780658,0
-0.3742967284495501,1.3349031461379344,-0.06895130891236019,1
1.6681387645633834,-1.0986749333497852,-0.07093675790919023,1
-0.016870517172286697,-0.3476552951386356,-0.06900005387588369,0
1.3107125532861201,-0.13074265430458393,-0.07241717427195016,0
1.6681387645633834,-1.3909534103942358,-0.07136754978450416,1
-1.0380882636787534,0.6212871678402657,-0.06970619243234825,1
0.5958601307315934,-0.7106681732752684,-0.0735954604993053,0
0.1363121448036833,-0.17539075776051488,-0.06914917296627997,0
-0.1700531791482567,-0.4351907096996158,-0.06843533230487166,0
-0.6806620524014901,-0.7768418451653535,-0.07119029933089699,1
-1.3444535876306936,0.015333843603102712,-0.07088221873608226,0
1.6681387645633834,-0.19586540055179633,-0.06833592285992217,1
-0.11899229182293337,-0.35408748012756464,-0.06881336195601101,0
0.8001036800328867,-0.7151959459008489,-0.07189099614653433,0
-1.3444535876306936,0.34602882660941503,-0.07166482166637964,0
-0.8849056017027834,1.6969740858111646,-0.0694243142070282,0
1.1064690039848268,-0.003348354661357957,-0.07015460630047336,0
-1.8040015735586035,1.0311693051758177,-0.07268593225676315,0
1.6681387645633834,-1.385315805826574,-0.07175349571933208,0
-1.6508189115826335,0.18222215301816805,-0.06802847161995298,0
-1.0380882636787534,-1.0887627842510479,-0.06936562699826578,0
-0.6296011650761667,-1.4731140667739973,-0.06748560767425214,1
-1.7529406862332801,-0.7262435473956323,-0.06886791981881708,1
-0.016870517172286697,1.229423591038113,-0.06776338023348102,1
-0.016870517172286697,0.9844845396372341,-0.07234528750031982,0
-1.242331812980047,0.2685422547277489,-0.06883968577557828,1
0.69798190538224,-1.529594273801933,-0.07358245847149092,0
-0.06793140449761004,-0.1762923045131645,-0.06947556470754446,1
-0.016870517172286697,0.32797899820420945,-0.07074749957227676,1
-0.1700531791482567,0.20022147983388125,-0.0715209858293298,0
-0.016870517172286697,-1.8446171186272196,-0.06826570846560917,0
0.7490427927075634,-0.879096789081536,-0.06831707543492525,1
0.34055569410497666,-0.04241939038766361,-0.07356930095244243,1
-1.242331812980047,0.5655333220813341,-0.06986226867106106,1
1.5660169899127367,-0.003348354661357957,-0.07138795671734999,1
1.46389521526209,-0.14170415113660068,-0.0710860122536701,0
-0.1700531791482567,0.167323628710127,-0.06845739483949871,0
0.18737303212900666,0.8828123677851254,-0.07175406476126746,1
0.34055569410497666,0.7240777944256627,-0.06775659765074946,1
0.39161658143030004,0.6123983595111026,-0.07257605868618805,1
-0.3742967284495501,-0.7875777738329944,-0.06952630630003702,0
-0.016870517172286697,-1.9096367741537992,-0.06946707339736768,0
-1.242331812980047,-0.3755500949837407,-0.07211797686412741,1
0.4937383560809467,1.036752565067365,-0.07165993221012991,1
-1.7529406862332801,1.4335248903543203,-0.06843998506219094,1
-0.06793140449761004,0.7419927970969519,-0.06890079349775316,1
-1.4465753622813402,0.4572322094992369,-0.07163250038552653,0
-0.5274793904255201,0.40690319480488263,-0.07033920902916174,0
-0.11899229182293337,-0.5406759836212065,-0.07332070275804645,0
-1.4976362496066635,-0.10923543107535492,-0.07239227342840172,0
-0.016870517172286697,1.7126215407368848,-0.0706430929241717,1
1.1064690039848268,-0.003348354661357957,-0.07316733756975922,1
-0.016870517172286697,1.657644988621898,-0.0683861105408072,0
-0.016870517172286697,-0.3036282881372815,-0.06917729814382598,0
-0.7827838270521368,1.3646431921465962,-0.06775290541246269,1
-0.016870517172286697,-1.4021184990344162,-0.06933221548576254,1
-1.3444535876306936,0.6157733438456497,-0.06777331100633863,0
-0.6296011650761667,-0.7236094158351426,-0.07020943834704821,0
1.4128343279367668,-1.410677451987754,-0.06992089468798433,1
0.6469210180569167,0.24376245405234476,-0.0675424455362279,1
-0.016870517172286697,1.0446915652452544,-0.06965631225452865,0
-0.6296011650761667,-0.8331471711169246,-0.073515735759069,1
-0.6806620524014901,-1.4954841603148559,-0.06914070425050176,0
-0.016870517172286697,-0.07053715172466653,-0.06799384203362355,0
0.034190370153036644,-0.0660720148422949,-0.06868757097140059,1
-0.016870517172286697,0.5777139905256979,-0.07002433580687119,0
0.9532863420088568,0.9840579608822935,-0.06947213363061704,1
-1.1912709256547234,-0.037697908353295194,-0.06745898265339184,0
-0.016870517172286697,1.9014104177561413,-0.07313773985923654,1
-0.3232358411242267,0.24953516917139276,-0.06949775622385218,0
-0.9870273763534301,-0.3283348470132597,-0.07192099436340692,0
1.3107125532861201,-1.609457342293595,-0.069669182944427,0
-1.1912709256547234,-0.2435096914050046,-0.06987414692934214,1
1.1575298913101502,-0.31816846364931384,-0.07274131481356355,0
-0.8849056017027834,0.9949034806021579,-0.07240489466766782,1
